Customer_ID,Marketing_Channel,Acquisition_Cost,Revenue_First_30_Days,Customer_Lifetime_Value,Churned,Signup_Date,Region,Device,Age,Industry,Is_Repeat_Buyer,Engagement_Score
CUST00251,Referral,10.08,299.29,1006.76,1,2024-11-29,West,Mobile,52,Consulting,1,42.72
CUST00252,LinkedIn,56.96,338.48,836.11,0,2025-03-17,Pacific,Desktop,49,Construction,0,51.31
CUST00253,Referral,9.76,372.7,1022.1,0,2025-04-13,Northeast,Mobile,27,Consulting,0,68.73
CUST00254,Facebook Ads,68.5,293.79,635.62,0,2025-03-08,South,Mobile,64,Construction,1,60.73
CUST00255,Referral,14.72,318.57,710.4,1,2024-12-09,Northeast,Mobile,63,Construction,1,32.55
CUST00256,Email Campaign,9.17,134.95,359.98,0,2025-03-23,Midwest,Desktop,26,Healthcare,0,17.91
CUST00257,Email Campaign,10.13,207.09,472.58,1,2025-01-03,Northeast,Mobile,46,Logistics,1,15.01
CUST00258,Facebook Ads,50.24,205.38,635.5,0,2024-12-19,Northeast,Mobile,37,Logistics,1,56.68
CUST00259,Organic Search,21.6,248.04,628.22,1,2025-01-03,Midwest,Mobile,64,Construction,0,22.73
CUST00260,LinkedIn,55.76,364.2,873.68,0,2025-03-22,Pacific,Desktop,32,Manufacturing,0,55.78
CUST00261,Referral,27.02,284.84,889.05,0,2025-04-28,West,Mobile,58,Consulting,0,50.94
CUST00262,Facebook Ads,67.94,187.29,629.36,0,2025-01-29,West,Mobile,46,Consulting,0,39.65
CUST00263,Email Campaign,6.77,191.79,547.0,1,2025-03-08,International,Desktop,55,Logistics,0,58.72
CUST00264,LinkedIn,94.39,330.49,1017.37,0,2025-02-28,West,Mobile,55,Consulting,1,74.1
CUST00265,LinkedIn,84.37,365.2,563.71,0,2024-12-22,Northeast,Mobile,43,Healthcare,1,44.85
CUST00266,Email Campaign,11.98,211.18,507.24,0,2025-02-22,Pacific,Tablet,53,Manufacturing,1,59.67
CUST00267,Facebook Ads,55.17,202.33,612.27,0,2025-04-12,West,Mobile,42,Healthcare,1,84.37
CUST00268,LinkedIn,75.03,285.57,808.61,1,2024-11-20,Pacific,Desktop,23,Manufacturing,0,39.58
CUST00269,Referral,28.83,276.11,881.95,0,2024-11-03,South,Desktop,44,Construction,0,100.0
CUST00270,Facebook Ads,73.09,221.59,416.92,1,2025-02-04,Pacific,Mobile,57,Manufacturing,0,33.01
CUST00271,Google Ads,80.5,230.97,474.04,0,2025-03-24,South,Desktop,23,Construction,1,75.95
CUST00272,Referral,16.65,259.82,804.49,0,2024-11-12,West,Tablet,27,Construction,0,66.35
CUST00273,Facebook Ads,51.41,307.12,599.09,0,2025-02-03,West,Tablet,51,Retail,1,64.55
CUST00274,Email Campaign,5.0,187.24,503.27,0,2025-02-14,Pacific,Mobile,46,Logistics,0,56.0
CUST00275,Referral,14.76,217.14,948.38,0,2025-03-23,Northeast,Mobile,32,Manufacturing,0,56.47
CUST00276,Google Ads,56.72,354.16,823.68,1,2024-12-21,International,Mobile,51,Construction,0,21.5
CUST00277,Facebook Ads,68.41,277.34,576.11,0,2025-04-04,Northeast,Mobile,62,Healthcare,0,54.5
CUST00278,LinkedIn,84.47,259.3,994.39,1,2025-03-15,Pacific,Desktop,32,Construction,1,5.66
CUST00279,Google Ads,65.11,314.87,657.69,1,2024-11-30,South,Desktop,22,Consulting,1,37.56
CUST00280,Referral,28.71,212.7,912.64,0,2025-03-17,South,Desktop,42,Manufacturing,1,89.08
CUST00281,Email Campaign,25.29,134.16,572.36,0,2025-02-11,Northeast,Desktop,39,Retail,1,70.01
CUST00282,Organic Search,6.21,203.07,568.63,0,2025-04-07,International,Tablet,56,Retail,1,51.31
CUST00283,Organic Search,9.02,330.59,695.06,0,2025-04-09,Northeast,Mobile,59,Logistics,1,55.46
CUST00284,Organic Search,5.65,297.53,719.6,1,2024-11-14,International,Desktop,41,Manufacturing,1,34.75
CUST00285,Facebook Ads,70.03,352.84,656.94,1,2025-03-08,International,Mobile,35,Logistics,0,63.52
CUST00286,Google Ads,53.0,326.42,824.54,0,2025-02-10,South,Desktop,25,Healthcare,0,46.71
CUST00287,LinkedIn,76.43,359.72,855.92,1,2025-04-16,South,Mobile,51,Retail,0,63.79
CUST00288,Email Campaign,23.52,165.77,686.07,0,2024-12-30,West,Mobile,58,Retail,1,72.89
CUST00289,Facebook Ads,62.65,282.1,665.33,0,2025-02-23,Midwest,Mobile,33,Manufacturing,0,100.0
CUST00290,Email Campaign,5.0,194.5,401.34,0,2024-11-09,International,Mobile,42,Consulting,1,52.97
CUST00291,Facebook Ads,76.4,287.11,607.54,0,2024-11-16,Midwest,Mobile,43,Healthcare,0,35.97
CUST00292,Referral,17.92,192.5,990.69,0,2025-03-18,South,Desktop,33,Manufacturing,1,56.77
CUST00293,LinkedIn,78.05,335.23,549.82,0,2024-11-06,International,Mobile,56,Logistics,1,37.0
CUST00294,Referral,5.0,318.0,908.24,0,2025-01-24,South,Tablet,29,Healthcare,1,38.14
CUST00295,Organic Search,6.91,222.39,731.92,0,2025-04-29,West,Desktop,64,Manufacturing,1,80.11
CUST00296,LinkedIn,88.29,290.91,884.97,0,2024-11-07,Midwest,Tablet,60,Manufacturing,1,51.37
CUST00297,Google Ads,69.36,270.49,898.06,1,2024-12-26,Midwest,Mobile,33,Healthcare,1,19.36
CUST00298,Email Campaign,25.52,151.05,581.07,0,2025-01-14,South,Tablet,41,Healthcare,1,68.03
CUST00299,Google Ads,67.31,255.44,534.82,0,2025-04-06,International,Mobile,49,Logistics,1,49.21
CUST00300,Email Campaign,12.95,242.89,613.45,0,2024-11-08,International,Desktop,50,Logistics,1,47.81
CUST00301,Email Campaign,26.76,113.3,520.67,1,2024-11-03,International,Mobile,41,Healthcare,0,41.38
CUST00302,Facebook Ads,62.1,334.33,655.88,0,2024-11-11,Pacific,Desktop,64,Retail,1,73.76
CUST00303,Organic Search,5.0,264.64,715.99,0,2025-03-25,Midwest,Desktop,44,Construction,0,44.58
CUST00304,Organic Search,8.31,227.62,670.4,0,2025-02-09,International,Desktop,30,Retail,1,76.25
CUST00305,Organic Search,7.34,331.67,752.81,1,2024-12-04,Northeast,Tablet,36,Construction,1,37.33
CUST00306,Google Ads,69.22,282.72,889.71,0,2025-04-07,South,Desktop,28,Logistics,1,100.0
CUST00307,Email Campaign,11.92,238.98,631.03,0,2025-01-03,South,Desktop,52,Logistics,0,80.94
CUST00308,LinkedIn,71.34,330.42,810.72,1,2024-11-13,South,Desktop,33,Retail,0,47.95
CUST00309,Facebook Ads,60.28,270.91,423.27,0,2024-11-12,Midwest,Desktop,36,Healthcare,1,38.24
CUST00310,Email Campaign,15.46,197.46,359.62,0,2025-04-10,Pacific,Tablet,27,Retail,1,38.2
CUST00311,LinkedIn,64.6,245.69,852.9,0,2024-12-04,West,Tablet,34,Healthcare,1,29.42
CUST00312,Organic Search,16.38,285.04,519.89,0,2025-02-21,South,Desktop,42,Manufacturing,1,51.86
CUST00313,Google Ads,50.21,337.4,642.73,0,2024-11-14,Midwest,Desktop,55,Retail,1,63.59
CUST00314,Organic Search,12.92,304.97,896.07,0,2025-02-02,International,Desktop,42,Manufacturing,1,76.91
CUST00315,Email Campaign,19.55,238.04,666.44,0,2025-01-12,South,Mobile,33,Manufacturing,1,83.43
CUST00316,Google Ads,73.27,381.45,766.14,0,2024-11-14,South,Mobile,33,Manufacturing,0,54.08
CUST00317,LinkedIn,80.19,352.69,821.72,0,2025-02-08,International,Desktop,57,Healthcare,1,54.8
CUST00318,Email Campaign,21.4,163.74,524.05,0,2024-12-08,West,Desktop,38,Healthcare,0,23.7
CUST00319,Google Ads,69.45,314.28,802.11,0,2025-04-05,International,Mobile,56,Logistics,1,69.68
CUST00320,Email Campaign,26.66,189.78,486.47,0,2025-01-06,Pacific,Mobile,52,Consulting,0,75.05
CUST00321,Facebook Ads,82.4,273.0,708.45,0,2025-01-16,International,Mobile,56,Manufacturing,1,67.35
CUST00322,Organic Search,5.0,302.83,751.5,0,2025-04-03,South,Desktop,61,Logistics,0,70.73
CUST00323,Facebook Ads,64.67,274.3,634.92,0,2024-11-03,Northeast,Tablet,44,Healthcare,1,70.07
CUST00324,Referral,18.37,242.75,832.48,0,2024-12-16,Northeast,Mobile,24,Consulting,1,57.83
CUST00325,Facebook Ads,77.25,283.6,639.06,0,2025-01-15,West,Mobile,55,Construction,0,71.89
CUST00326,Organic Search,8.21,264.13,683.86,0,2025-04-09,International,Tablet,55,Manufacturing,1,49.36
CUST00327,Email Campaign,23.29,190.31,473.55,0,2025-01-22,International,Desktop,62,Manufacturing,1,29.94
CUST00328,Organic Search,24.81,236.07,759.81,1,2025-04-22,Northeast,Desktop,31,Consulting,0,17.26
CUST00329,Referral,13.51,289.45,789.46,0,2024-11-24,South,Mobile,45,Healthcare,1,71.73
CUST00330,Facebook Ads,49.93,258.39,622.63,0,2025-01-22,West,Mobile,52,Retail,1,66.41
CUST00331,LinkedIn,83.35,272.63,737.38,0,2025-02-12,Northeast,Tablet,59,Healthcare,0,60.23
CUST00332,Email Campaign,5.33,321.89,547.98,0,2025-04-17,International,Mobile,49,Manufacturing,1,57.39
CUST00333,LinkedIn,66.54,279.04,752.38,1,2025-04-13,Midwest,Tablet,36,Manufacturing,1,43.12
CUST00334,Google Ads,51.2,240.55,768.48,0,2025-01-03,International,Mobile,44,Construction,1,66.91
CUST00335,Email Campaign,30.69,133.6,552.22,0,2024-12-10,Northeast,Mobile,54,Healthcare,1,47.75
CUST00336,Facebook Ads,63.82,209.8,824.11,1,2025-04-06,Midwest,Desktop,38,Retail,0,23.85
CUST00337,Google Ads,70.01,330.06,605.61,0,2025-02-12,Pacific,Mobile,35,Retail,0,25.56
CUST00338,Facebook Ads,62.2,183.7,762.16,0,2024-12-22,South,Desktop,59,Consulting,1,50.68
CUST00339,Google Ads,67.27,318.26,847.09,0,2025-04-06,South,Desktop,45,Retail,0,84.03
CUST00340,Facebook Ads,63.72,220.63,565.66,0,2025-02-08,Pacific,Mobile,42,Retail,1,89.47
CUST00341,Google Ads,64.56,291.86,754.09,0,2025-02-19,International,Desktop,31,Retail,1,44.97
CUST00342,Google Ads,54.75,243.31,728.2,0,2025-01-23,South,Desktop,38,Retail,0,20.42
CUST00343,Email Campaign,24.14,152.58,641.19,0,2024-11-08,South,Mobile,37,Healthcare,0,51.74
CUST00344,Google Ads,74.38,300.98,817.29,0,2025-04-15,Midwest,Desktop,27,Consulting,1,68.88
CUST00345,Google Ads,57.94,235.99,665.34,0,2025-04-05,International,Mobile,33,Manufacturing,1,70.97
CUST00346,LinkedIn,89.89,252.43,867.02,0,2024-12-01,Pacific,Mobile,43,Manufacturing,1,70.15
CUST00347,Email Campaign,17.98,228.31,515.01,0,2024-12-05,Midwest,Tablet,44,Logistics,1,69.54
CUST00348,Organic Search,11.52,261.27,718.78,0,2025-01-17,International,Mobile,32,Manufacturing,0,36.09
CUST00349,Organic Search,7.94,227.5,633.79,0,2025-03-08,Northeast,Mobile,47,Manufacturing,0,51.03
CUST00350,Referral,8.63,233.03,902.14,1,2024-11-14,West,Desktop,52,Manufacturing,1,35.67
CUST00351,Organic Search,5.0,197.12,676.6,0,2024-12-24,West,Mobile,52,Logistics,0,67.0
CUST00352,LinkedIn,69.11,312.21,803.79,0,2025-02-12,Pacific,Mobile,42,Retail,0,68.77
CUST00353,LinkedIn,86.55,329.23,828.17,0,2025-04-25,Pacific,Desktop,52,Consulting,1,83.53
CUST00354,Organic Search,7.99,198.39,744.79,0,2024-11-26,South,Mobile,27,Consulting,1,65.57
CUST00355,Email Campaign,14.71,313.92,554.67,0,2024-12-20,South,Mobile,33,Consulting,1,58.31
CUST00356,Referral,40.24,211.84,918.97,1,2025-03-20,Northeast,Desktop,25,Logistics,1,20.07
CUST00357,Organic Search,5.0,325.85,616.34,1,2024-12-29,International,Desktop,55,Consulting,1,53.75
CUST00358,Organic Search,9.15,197.83,603.85,0,2025-03-25,Midwest,Mobile,60,Retail,0,72.46
CUST00359,Referral,23.06,332.73,946.34,0,2024-11-13,South,Desktop,49,Manufacturing,1,68.2
CUST00360,Referral,7.5,310.23,988.23,0,2025-03-22,International,Mobile,48,Manufacturing,1,53.22
CUST00361,LinkedIn,74.43,247.16,1149.59,0,2025-02-04,International,Mobile,24,Retail,1,38.05
CUST00362,Organic Search,12.48,267.52,710.05,0,2024-11-19,West,Mobile,39,Logistics,0,68.82
CUST00363,Google Ads,82.45,204.19,862.62,1,2025-01-16,West,Mobile,47,Construction,1,25.89
CUST00364,LinkedIn,80.14,272.3,759.3,1,2025-01-07,Midwest,Mobile,26,Consulting,1,40.29
CUST00365,Email Campaign,5.0,284.44,592.62,0,2025-01-05,Pacific,Mobile,28,Logistics,0,52.9
CUST00366,Referral,34.11,259.73,863.91,0,2025-03-03,South,Desktop,50,Manufacturing,1,7.93
CUST00367,Organic Search,17.46,178.75,709.22,0,2024-12-17,Northeast,Tablet,36,Consulting,0,55.25
CUST00368,LinkedIn,70.97,315.54,889.94,0,2025-03-06,South,Mobile,25,Consulting,1,71.17
CUST00369,Facebook Ads,61.09,302.63,542.71,0,2025-04-28,Midwest,Desktop,62,Retail,1,35.0
CUST00370,Google Ads,76.9,172.08,676.85,0,2025-04-15,South,Desktop,24,Healthcare,0,44.65
CUST00371,Google Ads,81.07,254.64,641.62,1,2025-03-06,South,Mobile,51,Manufacturing,0,57.2
CUST00372,Email Campaign,23.64,228.98,453.97,1,2025-01-08,Pacific,Desktop,57,Construction,1,12.97
CUST00373,Email Campaign,9.02,271.12,673.89,0,2025-03-27,Northeast,Desktop,52,Construction,0,74.68
CUST00374,Organic Search,5.0,266.65,667.52,0,2025-01-23,South,Mobile,46,Healthcare,1,94.51
CUST00375,Organic Search,24.57,275.59,615.26,1,2025-03-23,South,Tablet,45,Healthcare,0,38.08
CUST00376,Google Ads,67.26,311.02,729.51,0,2025-01-06,Midwest,Desktop,30,Consulting,1,58.98
CUST00377,Organic Search,14.4,298.95,745.78,1,2024-12-08,West,Mobile,22,Construction,0,55.12
CUST00378,Organic Search,22.91,90.66,779.41,0,2024-12-10,Northeast,Mobile,64,Consulting,0,56.7
CUST00379,Facebook Ads,59.4,272.74,677.41,1,2024-12-18,West,Mobile,54,Healthcare,1,14.98
CUST00380,Facebook Ads,60.07,216.98,669.88,0,2024-11-29,South,Mobile,56,Healthcare,0,66.31
CUST00381,Email Campaign,19.21,184.85,558.01,0,2025-02-15,Pacific,Mobile,23,Logistics,0,75.17
CUST00382,Facebook Ads,70.6,280.85,668.36,0,2024-12-02,Midwest,Desktop,37,Logistics,0,39.51
CUST00383,Organic Search,5.0,294.1,660.77,0,2025-03-07,Northeast,Mobile,32,Construction,1,53.66
CUST00384,Referral,26.76,273.13,1000.91,0,2024-11-13,West,Desktop,54,Manufacturing,1,57.22
CUST00385,LinkedIn,98.13,287.13,756.78,0,2025-03-23,Midwest,Desktop,25,Logistics,0,57.55
CUST00386,LinkedIn,87.01,362.76,826.38,1,2025-01-06,West,Mobile,50,Construction,0,24.59
CUST00387,Organic Search,5.0,212.14,734.38,0,2024-11-23,Pacific,Mobile,50,Construction,0,59.27
CUST00388,LinkedIn,81.13,273.03,804.39,0,2025-03-20,Northeast,Mobile,41,Consulting,1,65.68
CUST00389,Google Ads,58.92,216.94,667.15,0,2025-04-16,Northeast,Mobile,37,Retail,1,50.06
CUST00390,Facebook Ads,78.72,274.46,628.57,0,2025-04-04,South,Mobile,59,Logistics,1,44.0
CUST00391,Google Ads,87.66,268.61,661.4,0,2024-11-20,West,Desktop,55,Retail,0,58.63
CUST00392,Facebook Ads,70.08,149.69,794.87,0,2025-05-03,West,Mobile,57,Retail,1,51.62
CUST00393,Email Campaign,13.66,149.65,370.4,1,2024-11-16,Pacific,Desktop,42,Healthcare,0,37.61
CUST00394,Google Ads,86.64,336.24,663.54,0,2025-01-02,West,Desktop,25,Logistics,0,85.43
CUST00395,Referral,27.01,283.35,972.24,0,2025-02-26,Northeast,Mobile,53,Logistics,1,46.58
CUST00396,LinkedIn,79.76,311.28,822.53,1,2024-12-12,Pacific,Mobile,49,Manufacturing,1,24.46
CUST00397,Organic Search,10.54,327.33,726.39,0,2024-12-16,International,Mobile,41,Logistics,1,37.13
CUST00398,Referral,30.59,305.62,892.59,0,2025-04-13,Northeast,Tablet,64,Retail,1,56.37
CUST00399,Email Campaign,14.33,164.21,568.21,0,2024-11-19,West,Desktop,39,Healthcare,1,82.31
CUST00400,Google Ads,77.68,283.34,736.6,0,2025-05-03,West,Desktop,24,Retail,1,23.89
CUST00401,Referral,28.69,324.36,823.67,0,2025-03-31,Pacific,Mobile,30,Logistics,1,60.57
CUST00402,Referral,14.04,333.71,857.96,1,2024-12-24,South,Desktop,59,Retail,0,50.44
CUST00403,LinkedIn,99.93,281.67,745.04,0,2025-04-02,Midwest,Mobile,34,Construction,1,72.89
CUST00404,Google Ads,63.1,300.2,829.32,0,2025-04-04,Pacific,Mobile,24,Healthcare,1,59.75
CUST00405,LinkedIn,67.43,360.66,772.1,0,2024-12-05,International,Tablet,31,Construction,0,55.8
CUST00406,Facebook Ads,68.56,297.89,579.11,1,2025-04-21,Midwest,Mobile,22,Healthcare,0,49.02
CUST00407,Facebook Ads,61.0,167.01,385.52,0,2025-03-19,Midwest,Desktop,45,Construction,0,67.99
CUST00408,Google Ads,75.49,287.25,737.45,0,2025-03-21,Midwest,Tablet,63,Construction,1,64.92
CUST00409,Referral,12.61,225.4,852.53,0,2025-04-21,West,Desktop,26,Consulting,1,75.5
CUST00410,Referral,21.75,288.23,861.06,0,2025-05-04,International,Tablet,50,Consulting,1,83.86
CUST00411,Organic Search,25.95,228.06,677.78,0,2024-11-16,International,Tablet,61,Healthcare,0,23.86
CUST00412,Organic Search,24.62,268.05,737.43,0,2025-03-23,South,Mobile,64,Logistics,0,32.42
CUST00413,Referral,31.19,371.7,874.52,0,2025-02-20,West,Desktop,60,Healthcare,1,54.94
CUST00414,Email Campaign,5.0,171.76,602.14,0,2024-11-14,Northeast,Mobile,54,Logistics,1,91.33
CUST00415,LinkedIn,90.86,372.76,800.04,0,2025-01-19,West,Mobile,22,Logistics,1,40.54
CUST00416,LinkedIn,69.86,324.28,707.46,0,2025-04-08,South,Mobile,45,Logistics,1,63.83
CUST00417,Email Campaign,10.27,135.78,486.79,0,2025-03-15,Pacific,Mobile,22,Manufacturing,1,62.65
CUST00418,Email Campaign,41.21,144.4,646.42,0,2024-11-19,Pacific,Tablet,46,Construction,0,74.95
CUST00419,Google Ads,80.51,341.04,856.41,0,2025-01-27,West,Tablet,62,Consulting,1,58.51
CUST00420,Organic Search,23.32,262.19,658.5,0,2024-12-08,Midwest,Mobile,51,Manufacturing,1,22.05
CUST00421,Email Campaign,5.0,195.64,566.37,0,2024-11-04,Midwest,Tablet,39,Manufacturing,1,66.95
CUST00422,Google Ads,67.05,367.31,642.21,0,2025-03-14,South,Tablet,61,Logistics,1,49.67
CUST00423,Email Campaign,8.95,89.72,589.71,0,2024-11-29,International,Mobile,48,Retail,1,79.12
CUST00424,Organic Search,13.16,275.28,844.62,0,2024-11-04,West,Tablet,36,Consulting,1,39.17
CUST00425,Email Campaign,5.0,290.98,620.66,0,2024-12-29,Pacific,Mobile,53,Healthcare,1,100.0
CUST00426,LinkedIn,84.1,276.95,940.34,0,2025-04-12,West,Mobile,30,Healthcare,1,70.47
CUST00427,Organic Search,5.0,242.41,763.93,0,2025-01-02,Pacific,Mobile,47,Construction,0,38.01
CUST00428,Organic Search,28.65,315.5,690.76,0,2025-01-06,South,Mobile,37,Logistics,1,41.74
CUST00429,Email Campaign,5.0,160.76,462.95,1,2024-12-02,International,Mobile,32,Healthcare,0,8.92
CUST00430,Organic Search,12.22,236.03,815.59,0,2025-02-11,International,Tablet,53,Consulting,1,53.69
CUST00431,Facebook Ads,76.31,370.99,731.99,0,2025-04-13,South,Mobile,51,Construction,1,70.91
CUST00432,Facebook Ads,65.97,202.58,646.32,0,2025-01-11,South,Mobile,60,Construction,0,39.49
CUST00433,Organic Search,8.43,325.42,773.93,0,2025-03-26,International,Mobile,29,Consulting,1,72.25
CUST00434,Organic Search,6.67,284.58,646.2,0,2025-02-26,Northeast,Mobile,27,Manufacturing,1,61.0
CUST00435,Organic Search,10.68,188.44,656.05,0,2025-03-02,South,Desktop,39,Construction,0,84.49
CUST00436,Organic Search,14.69,183.22,775.68,1,2024-11-18,International,Tablet,48,Consulting,0,39.19
CUST00437,Google Ads,69.03,274.81,871.48,0,2025-04-07,International,Desktop,56,Consulting,1,51.04
CUST00438,LinkedIn,69.68,375.67,803.51,0,2024-12-07,Northeast,Mobile,24,Retail,1,43.37
CUST00439,Facebook Ads,62.49,302.25,614.49,1,2024-12-20,South,Tablet,64,Manufacturing,1,30.36
CUST00440,Facebook Ads,62.34,196.4,705.46,0,2024-12-05,Midwest,Tablet,55,Retail,1,62.98
CUST00441,Google Ads,55.29,307.06,861.85,1,2025-01-17,South,Desktop,46,Logistics,0,38.24
CUST00442,Email Campaign,24.38,182.25,448.06,0,2024-12-01,Pacific,Desktop,46,Consulting,1,62.3
CUST00443,Google Ads,62.58,275.73,873.09,0,2024-11-11,International,Mobile,33,Consulting,1,85.28
CUST00444,Facebook Ads,46.79,361.81,582.09,0,2025-03-25,Pacific,Mobile,41,Retail,0,40.98
CUST00445,Facebook Ads,50.2,403.1,489.68,0,2025-01-28,International,Desktop,59,Retail,1,55.31
CUST00446,Organic Search,11.71,244.98,719.42,0,2024-11-29,West,Mobile,50,Healthcare,1,47.46
CUST00447,Organic Search,11.95,222.09,586.94,1,2025-04-03,International,Mobile,48,Manufacturing,1,39.34
CUST00448,Email Campaign,23.95,168.42,525.32,1,2025-01-11,South,Desktop,29,Manufacturing,1,42.31
CUST00449,Facebook Ads,55.56,266.47,517.99,0,2024-12-05,Pacific,Mobile,38,Manufacturing,0,30.96
CUST00450,Facebook Ads,53.34,241.12,534.04,0,2025-03-26,South,Desktop,59,Consulting,0,49.43
CUST00451,Referral,18.88,241.45,933.37,0,2025-03-26,West,Desktop,29,Manufacturing,1,60.31
CUST00452,Email Campaign,23.75,167.51,379.68,0,2025-04-11,Pacific,Mobile,31,Retail,1,44.37
CUST00453,Facebook Ads,73.69,193.07,562.06,0,2025-02-01,Pacific,Mobile,45,Healthcare,1,64.98
CUST00454,Google Ads,69.69,257.58,807.31,1,2025-02-22,International,Mobile,26,Healthcare,0,3.21
CUST00455,Email Campaign,7.94,250.4,511.64,0,2025-01-20,Northeast,Desktop,52,Consulting,1,58.48
CUST00456,Google Ads,58.14,183.9,804.18,1,2025-02-09,South,Mobile,61,Retail,1,54.62
CUST00457,LinkedIn,81.74,268.05,801.65,0,2025-03-19,West,Tablet,30,Retail,1,54.72
CUST00458,Referral,32.47,276.9,995.14,0,2025-02-22,Northeast,Tablet,60,Retail,1,54.5
CUST00459,Referral,15.08,297.25,926.2,0,2025-02-25,South,Tablet,47,Manufacturing,0,41.17
CUST00460,Google Ads,73.94,295.93,759.53,0,2025-02-23,West,Mobile,59,Retail,0,62.56
CUST00461,Referral,22.33,269.01,642.61,1,2025-04-18,Northeast,Mobile,53,Logistics,1,26.18
CUST00462,LinkedIn,80.67,342.25,765.0,1,2025-02-14,Northeast,Desktop,24,Construction,1,15.06
CUST00463,LinkedIn,92.38,276.15,614.77,1,2025-01-14,Midwest,Mobile,62,Healthcare,0,42.53
CUST00464,Referral,44.79,393.36,1049.39,0,2025-02-03,International,Desktop,63,Construction,0,67.92
CUST00465,Referral,33.54,314.44,885.82,0,2024-12-29,West,Desktop,38,Logistics,1,42.24
CUST00466,Google Ads,71.42,328.74,824.22,0,2024-11-17,South,Mobile,39,Retail,1,74.98
CUST00467,Email Campaign,18.6,208.44,646.15,0,2024-11-20,International,Desktop,64,Manufacturing,1,46.92
CUST00468,Google Ads,64.01,244.5,991.0,1,2024-12-16,South,Mobile,31,Logistics,1,33.32
CUST00469,Google Ads,73.05,254.52,822.3,1,2025-03-11,Midwest,Mobile,22,Consulting,1,23.19
CUST00470,Referral,12.23,314.67,857.17,0,2024-12-16,Northeast,Mobile,29,Manufacturing,1,29.3
CUST00471,Email Campaign,10.84,143.5,455.0,0,2025-02-22,Pacific,Mobile,64,Consulting,1,78.86
CUST00472,Email Campaign,17.79,128.63,520.2,1,2024-12-21,Midwest,Desktop,43,Healthcare,0,33.22
CUST00473,Referral,35.34,286.89,829.73,0,2024-12-22,Northeast,Desktop,23,Retail,1,41.93
CUST00474,Email Campaign,13.84,210.74,657.81,0,2024-11-29,West,Mobile,23,Construction,1,74.78
CUST00475,Google Ads,71.61,426.68,817.71,0,2025-02-25,Pacific,Tablet,34,Logistics,1,56.32
CUST00476,Email Campaign,24.91,251.92,391.17,0,2025-01-12,Pacific,Mobile,49,Consulting,1,40.81
CUST00477,Email Campaign,24.97,176.68,564.05,0,2025-03-23,Northeast,Mobile,30,Manufacturing,1,57.14
CUST00478,Google Ads,59.83,347.06,685.56,1,2025-02-24,International,Mobile,24,Healthcare,0,0.08
CUST00479,LinkedIn,100.76,301.39,882.47,0,2024-11-18,International,Mobile,24,Logistics,1,72.24
CUST00480,LinkedIn,78.04,393.94,760.5,1,2025-01-22,Midwest,Desktop,44,Construction,1,38.63
CUST00481,Google Ads,81.36,244.69,667.55,0,2025-02-28,Pacific,Desktop,42,Healthcare,1,50.87
CUST00482,Facebook Ads,62.29,335.63,593.73,0,2025-03-01,Northeast,Mobile,36,Healthcare,1,32.24
CUST00483,Organic Search,19.11,265.29,826.37,0,2024-11-20,Midwest,Desktop,39,Construction,1,47.31
CUST00484,Referral,20.67,333.85,825.86,0,2025-01-15,International,Mobile,29,Retail,0,84.91
CUST00485,Facebook Ads,58.77,254.67,486.98,0,2025-01-31,Northeast,Desktop,59,Manufacturing,1,96.18
